EXAM_ID	EXAM_PART_ID	MODEL_ID	LEVEL	TRUTH_RES	TRUTH_PERC	PRED_RES	PRED_PERC
PHA20241109078	PHA20241109078	all_data.whisper-small.epoch=05	A2_older	True	0.68	True	0.7901252297794118
B1ML_230221_01	B1ML_230221_01	all_data.whisper-small.epoch=05	B1	False	0.22984	False	0.546599357358871
B1ML_230221_11	B1ML_230221_11	all_data.whisper-small.epoch=05	B1	False	0.49192	False	0.5444617638221154
B1ML_230424_01	B1ML_230424_01	all_data.whisper-small.epoch=05	B1	True	0.634608	True	0.6399555821572581
B1ML_230424_09	B1ML_230424_09	all_data.whisper-small.epoch=05	B1	True	0.6786	True	0.6710682744565217
B1ML_230424_15	B1ML_230424_15	all_data.whisper-small.epoch=05	B1	False	0.59826	False	0.5124162946428571
B1ML_240109_12	B1ML_240109_12	all_data.whisper-small.epoch=05	B1	True	0.678288	True	0.6840904498922413
B1ML_240109_22	B1ML_240109_22	all_data.whisper-small.epoch=05	B1	True	0.788996	True	0.76466796875
B1ML_240109_32	B1ML_240109_32	all_data.whisper-small.epoch=05	B1	True	0.70408	True	0.7635294596354166
B1ML_240115_11	B1ML_240115_11	all_data.whisper-small.epoch=05	B1	True	0.8346	True	0.7422626201923077
B1ML_240115_23	B1ML_240115_23	all_data.whisper-small.epoch=05	B1	True	0.712868	True	0.69775390625
B2ML_220511_04	B2ML_220511_04	all_data.whisper-small.epoch=05	B2	True	0.868848485	True	0.7746161099137931
B2ML_230511_06	B2ML_230511_06	all_data.whisper-small.epoch=05	B2	False	0.594727272727273	False	0.5050641741071429
B2ML_230512_05	B2ML_230512_05	all_data.whisper-small.epoch=05	B2	False	0.576606060606061	False	0.5785540956439394
B2ML_240229_02	B2ML_240229_02	all_data.whisper-small.epoch=05	B2	False	0.596727272727273	False	0.5591448102678571
B2ML_240229_10	B2ML_240229_10	all_data.whisper-small.epoch=05	B2	True	0.749636363636364	False	0.6055477366727942
A1ML_230414_01	A1ML_230414_01	all_data.whisper-small.epoch=05	A1	True	0.532335294117647	True	0.5186317845394737
A1ML_230414_12	A1ML_230414_12	all_data.whisper-small.epoch=05	A1	True	0.850688235294118	True	0.6380896935096154
A1ML_231123_10	A1ML_231123_10	all_data.whisper-small.epoch=05	A1	False	0.423888235294118	True	0.5351969401041666
A1ML_231124_07	A1ML_231124_07	all_data.whisper-small.epoch=05	A1	True	0.910152941176471	True	0.5734340122767857
A2ML_221205_01	A2ML_221205_01	all_data.whisper-small.epoch=05	A2	True	0.965217391304348	True	0.5778285435267857
A2ML_221205_06	A2ML_221205_06	all_data.whisper-small.epoch=05	A2	True	0.652173913043478	True	0.6529974168346774
A2ML_221205_11	A2ML_221205_11	all_data.whisper-small.epoch=05	A2	True	0.947826086956522	True	0.8111239346590909
A2ML_221205_16	A2ML_221205_16	all_data.whisper-small.epoch=05	A2	True	0.982608695652174	True	0.7338978160511364
A2ML_230724_21	A2ML_230724_21	all_data.whisper-small.epoch=05	A2	True	0.808905263157895	True	0.5798746744791666
A2ML_230724_26	A2ML_230724_26	all_data.whisper-small.epoch=05	A2	True	0.522615789473684	False	0.4560387652853261
A2ML_230911_31	A2ML_230911_31	all_data.whisper-small.epoch=05	A2	True	0.545715789473684	True	0.5601806640625
A2ML_230911_38	A2ML_230911_38	all_data.whisper-small.epoch=05	A2	True	0.767221052631579	True	0.7031005859375
A2ML_231215_44	A2ML_231215_44	all_data.whisper-small.epoch=05	A2	True	0.525047368421053	False	0.41200853430706524
A2ML_231215_51	A2ML_231215_51	all_data.whisper-small.epoch=05	A2	True	0.556021052631579	True	0.6147367037259616
A2ML_231215_61	A2ML_231215_61	all_data.whisper-small.epoch=05	A2	True	0.529842105263158	False	0.4340174057904412
A2ML_240119_70	A2ML_240119_70	all_data.whisper-small.epoch=05	A2	True	0.788757894736842	True	0.660498046875
A2ML_240221_80	A2ML_240221_80	all_data.whisper-small.epoch=05	A2	True	0.877568421052632	True	0.6806353400735294
PHA20241109006	PHA20241109006	all_data.whisper-small.epoch=05	A2_older	True	0.72	True	0.65185546875
PHA20241109017	PHA20241109017	all_data.whisper-small.epoch=05	A2_older	False	0.56	True	0.6066228693181818
PHA20241109030	PHA20241109030	all_data.whisper-small.epoch=05	A2_older	True	0.64	False	0.42306385869565216
PHA20241109040	PHA20241109040	all_data.whisper-small.epoch=05	A2_older	True	0.64	True	0.5502505095108695
PHA20241109051	PHA20241109051	all_data.whisper-small.epoch=05	A2_older	True	0.64	True	0.6359049479166666
PHA20241109061	PHA20241109061	all_data.whisper-small.epoch=05	A2_older	False	0.36	False	0.36575450067934784
PHA20241109073	PHA20241109073	all_data.whisper-small.epoch=05	A2_older	True	0.92	True	0.6953531901041666
PHA20241109083	PHA20241109083	all_data.whisper-small.epoch=05	A2_older	True	0.96	True	0.6175034466911765
B1ML_230221_06	B1ML_230221_06	all_data.whisper-small.epoch=05	B1	False	0.394628	True	0.5330431707974138
B1ML_230310_03	B1ML_230310_03	all_data.whisper-small.epoch=05	B1	True	1.0	True	0.6591796875
B1ML_230424_05	B1ML_230424_05	all_data.whisper-small.epoch=05	B1	False	0.353028	True	0.5143051147460938
B1ML_230424_12	B1ML_230424_12	all_data.whisper-small.epoch=05	B1	True	0.661284	False	0.5017961774553571
B1ML_240109_07	B1ML_240109_07	all_data.whisper-small.epoch=05	B1	False	0.578468	False	0.5440817440257353
B1ML_240109_17	B1ML_240109_17	all_data.whisper-small.epoch=05	B1	True	0.894296	True	0.5908610026041666
B1ML_240109_27	B1ML_240109_27	all_data.whisper-small.epoch=05	B1	True	0.909272	True	0.6209852430555556
B1ML_240115_04	B1ML_240115_04	all_data.whisper-small.epoch=05	B1	False	0.442312	True	0.5509596604567307
B1ML_240115_16	B1ML_240115_16	all_data.whisper-small.epoch=05	B1	False	0.278564	True	0.49158977640086204
B1ML_240115_30	B1ML_240115_30	all_data.whisper-small.epoch=05	B1	True	0.754832	True	0.55792236328125
B2ML_230511_01	B2ML_230511_01	all_data.whisper-small.epoch=05	B2	True	0.81830303030303	False	0.5508684430803571
B2ML_230511_12	B2ML_230511_12	all_data.whisper-small.epoch=05	B2	False	0.318363636363636	False	0.45647116268382354
B2ML_230512_13	B2ML_230512_13	all_data.whisper-small.epoch=05	B2	True	0.664484848484849	False	0.5221330915178571
B2ML_240229_06	B2ML_240229_06	all_data.whisper-small.epoch=05	B2	True	0.768424242424243	False	0.47133636474609375
B2ML_240301_13	B2ML_240301_13	all_data.whisper-small.epoch=05	B2	False	0.508848484848485	False	0.4333926930147059
A1ML_230414_08	A1ML_230414_08	all_data.whisper-small.epoch=05	A1	True	0.816717647058824	True	0.8916829427083334
A1ML_231123_06	A1ML_231123_06	all_data.whisper-small.epoch=05	A1	False	0.419294117647059	True	0.7906668526785714
A1ML_231124_02	A1ML_231124_02	all_data.whisper-small.epoch=05	A1	True	0.6941	True	0.796356201171875
A2ML_231215_49	A2ML_231215_49	all_data.whisper-small.epoch=05	A2	True	0.835247368421053	False	0.5827184606481481
A2ML_231215_67	A2ML_231215_67	all_data.whisper-small.epoch=05	A2	True	0.595215789473684	True	0.8560546875
A2ML_240221_74	A2ML_240221_74	all_data.whisper-small.epoch=05	A2	True	0.771331578947369	True	0.8494370404411765
PHA20241109002	PHA20241109002	all_data.whisper-small.epoch=05	A2_older	True	1.0	True	0.7746930803571429
PHA20241109013	PHA20241109013	all_data.whisper-small.epoch=05	A2_older	False	0.52	True	0.80908203125
PHA20241109024	PHA20241109024	all_data.whisper-small.epoch=05	A2_older	True	0.84	True	0.7339215959821429
PHA20241109036	PHA20241109036	all_data.whisper-small.epoch=05	A2_older	True	0.92	True	0.8304161658653846
PHA20241109046	PHA20241109046	all_data.whisper-small.epoch=05	A2_older	True	0.84	True	0.846160888671875
PHA20241109057	PHA20241109057	all_data.whisper-small.epoch=05	A2_older	True	0.88	True	0.8474818638392857
PHA20241109067	PHA20241109067	all_data.whisper-small.epoch=05	A2_older	True	1.0	True	0.7926703559027778
PHA20241109079	PHA20241109079	all_data.whisper-small.epoch=05	A2_older	True	0.88	True	0.8176676432291666
B1ML_230221_02	B1ML_230221_02	all_data.whisper-small.epoch=05	B1	False	0.566332	True	0.7101189108455882
B1ML_230221_12	B1ML_230221_12	all_data.whisper-small.epoch=05	B1	False	0.419692	False	0.6521739130434783
B1ML_230424_02	B1ML_230424_02	all_data.whisper-small.epoch=05	B1	True	0.731588	False	0.5676606276939655
B1ML_230424_10	B1ML_230424_10	all_data.whisper-small.epoch=05	B1	True	0.649948	True	0.7259375
B1ML_230424_17	B1ML_230424_17	all_data.whisper-small.epoch=05	B1	False	0.556608	True	0.5848576472355769
B1ML_240109_13	B1ML_240109_13	all_data.whisper-small.epoch=05	B1	True	0.749216	True	0.77813720703125
B1ML_240109_23	B1ML_240109_23	all_data.whisper-small.epoch=05	B1	True	0.634608	True	0.76953125
B1ML_240109_33	B1ML_240109_33	all_data.whisper-small.epoch=05	B1	True	0.786396	True	0.8298046875
B1ML_240115_12	B1ML_240115_12	all_data.whisper-small.epoch=05	B1	True	0.823316	False	0.6472077546296297
B1ML_240115_26	B1ML_240115_26	all_data.whisper-small.epoch=05	B1	True	0.737828	True	0.7328559027777778
B2ML_220511_05	B2ML_220511_05	all_data.whisper-small.epoch=05	B2	True	0.858666666666667	True	0.899709990530303
B2ML_230511_07	B2ML_230511_07	all_data.whisper-small.epoch=05	B2	True	0.914969697	True	0.7068006727430556
B2ML_230512_06	B2ML_230512_06	all_data.whisper-small.epoch=05	B2	False	0.195757575757576	False	0.6115788640202703
B2ML_240229_03	B2ML_240229_03	all_data.whisper-small.epoch=05	B2	True	0.798848484848485	True	0.6996926700367647
A1ML_221219_02	A1ML_221219_02	all_data.whisper-small.epoch=05	A1	True	0.748194117647059	True	0.6445041232638888
A1ML_230414_05	A1ML_230414_05	all_data.whisper-small.epoch=05	A1	True	0.786111764705882	True	0.6797526041666667
A1ML_231123_02	A1ML_231123_02	all_data.whisper-small.epoch=05	A1	False	0.300817647058824	True	0.6314406622023809
A1ML_231123_13	A1ML_231123_13	all_data.whisper-small.epoch=05	A1	False	0.278882352941176	True	0.6376274956597222
A1ML_231124_11	A1ML_231124_11	all_data.whisper-small.epoch=05	A1	True	0.615417647058824	True	0.6088292738970589
A2ML_221205_03	A2ML_221205_03	all_data.whisper-small.epoch=05	A2	True	0.869565217391304	True	0.8363882211538461
A2ML_221205_08	A2ML_221205_08	all_data.whisper-small.epoch=05	A2	True	0.91304347826087	True	0.8136335100446429
A2ML_221205_13	A2ML_221205_13	all_data.whisper-small.epoch=05	A2	True	0.921739130434783	True	0.8710123697916666
A2ML_221205_18	A2ML_221205_18	all_data.whisper-small.epoch=05	A2	True	0.91304347826087	True	0.8315805288461539
A2ML_230724_23	A2ML_230724_23	all_data.whisper-small.epoch=05	A2	True	0.870331578947369	False	0.5450439453125
A2ML_230724_28	A2ML_230724_28	all_data.whisper-small.epoch=05	A2	True	0.785631578947368	True	0.6602333470394737
A2ML_230911_33	A2ML_230911_33	all_data.whisper-small.epoch=05	A2	True	0.806415789473684	True	0.765106201171875
A2ML_230911_40	A2ML_230911_40	all_data.whisper-small.epoch=05	A2	True	0.855915789473684	True	0.7301025390625
A2ML_231215_45	A2ML_231215_45	all_data.whisper-small.epoch=05	A2	False	0.379094736842105	True	0.5142822265625
A2ML_231215_54	A2ML_231215_54	all_data.whisper-small.epoch=05	A2	False	0.29451052631579	False	0.35368546195652173
A2ML_231215_63	A2ML_231215_63	all_data.whisper-small.epoch=05	A2	True	0.525626315789474	True	0.614837646484375
A2ML_240124_72	A2ML_240124_72	all_data.whisper-small.epoch=05	A2	True	0.993126315789474	True	0.8269685444078947
A2ML_240221_83	A2ML_240221_83	all_data.whisper-small.epoch=05	A2	True	0.817705263157895	True	0.7709689670138888
PHA20241109009	PHA20241109009	all_data.whisper-small.epoch=05	A2_older	True	0.92	True	0.7424747242647058
PHA20241109021	PHA20241109021	all_data.whisper-small.epoch=05	A2_older	True	0.96	True	0.72548828125
PHA20241109033	PHA20241109033	all_data.whisper-small.epoch=05	A2_older	True	0.88	True	0.7665571732954546
PHA20241109043	PHA20241109043	all_data.whisper-small.epoch=05	A2_older	True	0.84	True	0.7385498046875
PHA20241109054	PHA20241109054	all_data.whisper-small.epoch=05	A2_older	True	0.72	True	0.7528754340277778
PHA20241109064	PHA20241109064	all_data.whisper-small.epoch=05	A2_older	True	0.88	True	0.7189778645833333
PHA20241109076	PHA20241109076	all_data.whisper-small.epoch=05	A2_older	True	0.72	True	0.7573893229166667
PHA20241109087	PHA20241109087	all_data.whisper-small.epoch=05	A2_older	True	0.68	True	0.7019149116847826
B1ML_230221_09	B1ML_230221_09	all_data.whisper-small.epoch=05	B1	True	0.731588	False	0.4916178385416667
B1ML_230310_06	B1ML_230310_06	all_data.whisper-small.epoch=05	B1	True	0.721188	True	0.7195991847826086
B1ML_230424_08	B1ML_230424_08	all_data.whisper-small.epoch=05	B1	True	0.686348	True	0.49388340541294645
B1ML_230424_14	B1ML_230424_14	all_data.whisper-small.epoch=05	B1	False	0.607932	False	0.4665234375
B1ML_240109_10	B1ML_240109_10	all_data.whisper-small.epoch=05	B1	False	0.414492	False	0.555263671875
B1ML_240109_20	B1ML_240109_20	all_data.whisper-small.epoch=05	B1	True	0.757432	True	0.6509232954545454
B1ML_240109_30	B1ML_240109_30	all_data.whisper-small.epoch=05	B1	True	0.878592	True	0.6415201822916666
B1ML_240115_08	B1ML_240115_08	all_data.whisper-small.epoch=05	B1	False	0.39416	False	0.5326299252717391
B1ML_240115_21	B1ML_240115_21	all_data.whisper-small.epoch=05	B1	True	0.740428	True	0.6537992037259616
B2ML_220511_02	B2ML_220511_02	all_data.whisper-small.epoch=05	B2	True	0.879636363636364	True	0.6311874389648438
B2ML_230511_04	B2ML_230511_04	all_data.whisper-small.epoch=05	B2	False	0.378909090909091	False	0.5556788589015151
B2ML_230512_03	B2ML_230512_03	all_data.whisper-small.epoch=05	B2	True	0.640181818	True	0.6240306181066176
B2ML_240229_01	B2ML_240229_01	all_data.whisper-small.epoch=05	B2	False	0.505818181818182	False	0.3962611607142857
B2ML_240229_08	B2ML_240229_08	all_data.whisper-small.epoch=05	B2	True	0.934545454545455	False	0.38739013671875
B2ML_240301_17	B2ML_240301_17	all_data.whisper-small.epoch=05	B2	False	0.315333333333333	False	0.5333523220486112
A1ML_221219_05	A1ML_221219_05	all_data.whisper-small.epoch=05	A1	True	0.836323529411765	True	0.8710530598958334
A1ML_230414_10	A1ML_230414_10	all_data.whisper-small.epoch=05	A1	True	0.963923529411765	True	0.7200113932291666
A1ML_231123_08	A1ML_231123_08	all_data.whisper-small.epoch=05	A1	True	0.752658823529412	False	0.4526483444940476
A1ML_231124_04	A1ML_231124_04	all_data.whisper-small.epoch=05	A1	False	0.399688235294118	False	0.3543479225852273
A2ML_220919_03	A2ML_220919_03	all_data.whisper-small.epoch=05	A2	True	0.965217391304348	True	0.8863389756944444
A2ML_221205_05	A2ML_221205_05	all_data.whisper-small.epoch=05	A2	True	0.939130434782609	True	0.78662109375
A2ML_221205_10	A2ML_221205_10	all_data.whisper-small.epoch=05	A2	True	0.904347826086957	True	0.830078125
A2ML_221205_15	A2ML_221205_15	all_data.whisper-small.epoch=05	A2	True	0.991304347826087	True	0.8357166108630952
A2ML_230724_20	A2ML_230724_20	all_data.whisper-small.epoch=05	A2	False	0.404394736842105	False	0.5390372440732759
A2ML_230724_25	A2ML_230724_25	all_data.whisper-small.epoch=05	A2	False	0.352752631578947	False	0.49355681046195654
A2ML_230724_30	A2ML_230724_30	all_data.whisper-small.epoch=05	A2	False	0.487531578947368	False	0.4632843017578125
A2ML_230911_37	A2ML_230911_37	all_data.whisper-small.epoch=05	A2	True	0.84398947368421	True	0.8349034926470589
A2ML_230911_42	A2ML_230911_42	all_data.whisper-small.epoch=05	A2	False	0.310431578947368	True	0.56719970703125
A2ML_231215_50	A2ML_231215_50	all_data.whisper-small.epoch=05	A2	False	0.294394736842105	False	0.4367268880208333
A2ML_231215_59	A2ML_231215_59	all_data.whisper-small.epoch=05	A2	False	0.489557894736842	False	0.3966397372159091
A2ML_231215_68	A2ML_231215_68	all_data.whisper-small.epoch=05	A2	True	0.819847368421053	True	0.7449322324810606
A2ML_240221_78	A2ML_240221_78	all_data.whisper-small.epoch=05	A2	True	0.878031578947369	True	0.96025390625
PHA20241109004	PHA20241109004	all_data.whisper-small.epoch=05	A2_older	False	0.4	False	0.494638671875
PHA20241109015	PHA20241109015	all_data.whisper-small.epoch=05	A2_older	True	0.76	False	0.5692928538602942
PHA20241109026	PHA20241109026	all_data.whisper-small.epoch=05	A2_older	True	0.84	True	0.7843191964285714
PHA20241109038	PHA20241109038	all_data.whisper-small.epoch=05	A2_older	True	0.84	True	0.8818359375
PHA20241109048	PHA20241109048	all_data.whisper-small.epoch=05	A2_older	True	0.96	False	0.586639404296875
PHA20241109059	PHA20241109059	all_data.whisper-small.epoch=05	A2_older	True	0.84	False	0.671356201171875
PHA20241109070	PHA20241109070	all_data.whisper-small.epoch=05	A2_older	True	0.92	False	0.6178385416666666
PHA20241109081	PHA20241109081	all_data.whisper-small.epoch=05	A2_older	True	0.76	True	0.865234375
B1ML_230221_04	B1ML_230221_04	all_data.whisper-small.epoch=05	B1	True	0.716612	False	0.4954879195601852
B1ML_230310_01	B1ML_230310_01	all_data.whisper-small.epoch=05	B1	True	0.926328	True	0.9034375
B1ML_230424_04	B1ML_230424_04	all_data.whisper-small.epoch=05	B1	False	0.505232	False	0.46140894396551724
B1ML_230424_11	B1ML_230424_11	all_data.whisper-small.epoch=05	B1	False	0.438256	False	0.4505528041294643
B1ML_240109_01	B1ML_240109_01	all_data.whisper-small.epoch=05	B1	False	0.611884	False	0.50546875
B1ML_240109_15	B1ML_240109_15	all_data.whisper-small.epoch=05	B1	False	0.492284	False	0.5287710336538461
B1ML_240109_25	B1ML_240109_25	all_data.whisper-small.epoch=05	B1	True	0.704444	True	0.6034138997395834
B1ML_240115_02	B1ML_240115_02	all_data.whisper-small.epoch=05	B1	True	0.815932	False	0.5545703125
B1ML_240115_14	B1ML_240115_14	all_data.whisper-small.epoch=05	B1	True	0.643188	False	0.40540338331653225
B1ML_240115_28	B1ML_240115_28	all_data.whisper-small.epoch=05	B1	True	0.702416	True	0.6555698939732143
B2ML_220511_07	B2ML_220511_07	all_data.whisper-small.epoch=05	B2	True	0.738181818	True	0.8307756696428571
B2ML_230511_08	B2ML_230511_08	all_data.whisper-small.epoch=05	B2	True	0.731090909090909	False	0.5193992820945946
B2ML_230512_09	B2ML_230512_09	all_data.whisper-small.epoch=05	B2	False	0.251333333333333	False	0.5531038851351351
B2ML_240229_04	B2ML_240229_04	all_data.whisper-small.epoch=05	B2	False	0.560787878787879	False	0.5228343290441176
B2ML_240229_11	B2ML_240229_11	all_data.whisper-small.epoch=05	B2	False	0.240242424242424	False	0.504193115234375
A1ML_221219_06	A1ML_221219_06	all_data.whisper-small.epoch=05	A1	True	0.772911764705882	True	0.7578895970394737
A1ML_230414_11	A1ML_230414_11	all_data.whisper-small.epoch=05	A1	True	0.977252941176471	True	0.7996012369791666
A1ML_231123_09	A1ML_231123_09	all_data.whisper-small.epoch=05	A1	True	0.859617647058824	True	0.6312052408854166
A1ML_231124_05	A1ML_231124_05	all_data.whisper-small.epoch=05	A1	True	0.6941	True	0.5725860595703125
A2ML_231215_43	A2ML_231215_43	all_data.whisper-small.epoch=05	A2	False	0.4763	False	0.593902587890625
A2ML_231215_69	A2ML_231215_69	all_data.whisper-small.epoch=05	A2	True	0.662836842105263	True	0.7234235491071429
A2ML_240221_79	A2ML_240221_79	all_data.whisper-small.epoch=05	A2	True	0.869289473684211	True	0.7588123139880952
PHA20241109005	PHA20241109005	all_data.whisper-small.epoch=05	A2_older	True	0.68	True	0.7158203125
PHA20241109016	PHA20241109016	all_data.whisper-small.epoch=05	A2_older	True	0.84	True	0.7751581101190477
PHA20241109029	PHA20241109029	all_data.whisper-small.epoch=05	A2_older	True	0.72	True	0.7877604166666666
PHA20241109039	PHA20241109039	all_data.whisper-small.epoch=05	A2_older	True	0.88	True	0.7506606158088235
PHA20241109050	PHA20241109050	all_data.whisper-small.epoch=05	A2_older	True	0.8	True	0.7093098958333334
PHA20241109060	PHA20241109060	all_data.whisper-small.epoch=05	A2_older	True	0.64	True	0.7833251953125
PHA20241109072	PHA20241109072	all_data.whisper-small.epoch=05	A2_older	False	0.44	False	0.5003212376644737
PHA20241109082	PHA20241109082	all_data.whisper-small.epoch=05	A2_older	True	0.96	True	0.7730353860294118
B1ML_230221_05	B1ML_230221_05	all_data.whisper-small.epoch=05	B1	True	0.704912	True	0.6586281105324074
B1ML_230310_02	B1ML_230310_02	all_data.whisper-small.epoch=05	B1	True	0.838552	True	0.7885929987980769
B1ML_240109_04	B1ML_240109_04	all_data.whisper-small.epoch=05	B1	False	0.619684	False	0.46363067626953125
B1ML_240109_16	B1ML_240109_16	all_data.whisper-small.epoch=05	B1	False	0.57278	False	0.5433756510416666
B1ML_240109_26	B1ML_240109_26	all_data.whisper-small.epoch=05	B1	True	0.739856	True	0.7393141526442307
B1ML_240115_03	B1ML_240115_03	all_data.whisper-small.epoch=05	B1	True	0.737828	True	0.6247726966594828
B1ML_240115_15	B1ML_240115_15	all_data.whisper-small.epoch=05	B1	False	0.433004	True	0.6721343994140625
B1ML_240115_29	B1ML_240115_29	all_data.whisper-small.epoch=05	B1	True	0.692276	True	0.6678593076508621
B2ML_220511_08	B2ML_220511_08	all_data.whisper-small.epoch=05	B2	True	0.796666666666667	True	0.7628805226293104
B2ML_230511_11	B2ML_230511_11	all_data.whisper-small.epoch=05	B2	False	0.443212121212121	False	0.5653175147804054
B2ML_230512_11	B2ML_230512_11	all_data.whisper-small.epoch=05	B2	False	0.41630303030303	True	0.6945872587316176
B2ML_240229_05	B2ML_240229_05	all_data.whisper-small.epoch=05	B2	True	0.628424242424242	False	0.48042436079545453
A1ML_221219_01	A1ML_221219_01	all_data.whisper-small.epoch=05	A1	True	0.561776470588235	True	0.8009033203125
A1ML_230414_04	A1ML_230414_04	all_data.whisper-small.epoch=05	A1	True	0.972917647058824	True	0.87392578125
A1ML_231123_01	A1ML_231123_01	all_data.whisper-small.epoch=05	A1	True	0.678829411764706	True	0.6278409090909091
A1ML_231123_12	A1ML_231123_12	all_data.whisper-small.epoch=05	A1	True	0.836323529411765	True	0.7548540900735294
A1ML_231124_09	A1ML_231124_09	all_data.whisper-small.epoch=05	A1	False	0.374323529411765	True	0.7093994140625
A2ML_221205_02	A2ML_221205_02	all_data.whisper-small.epoch=05	A2	True	0.904347826086957	True	0.7672588641826923
A2ML_221205_07	A2ML_221205_07	all_data.whisper-small.epoch=05	A2	True	0.973913043478261	True	0.8506081321022727
A2ML_221205_12	A2ML_221205_12	all_data.whisper-small.epoch=05	A2	True	0.949130434782609	True	0.9015470805921053
A2ML_221205_17	A2ML_221205_17	all_data.whisper-small.epoch=05	A2	True	0.860869565217391	True	0.9236283735795454
A2ML_230724_22	A2ML_230724_22	all_data.whisper-small.epoch=05	A2	True	0.750663157894737	True	0.5801068474264706
A2ML_230724_27	A2ML_230724_27	all_data.whisper-small.epoch=05	A2	True	0.718010526315789	True	0.5456830193014706
A2ML_230911_32	A2ML_230911_32	all_data.whisper-small.epoch=05	A2	True	0.842947368421053	True	0.6842990451388888
A2ML_230911_39	A2ML_230911_39	all_data.whisper-small.epoch=05	A2	True	0.785631578947368	True	0.83453369140625
A2ML_231215_53	A2ML_231215_53	all_data.whisper-small.epoch=05	A2	False	0.509126315789474	False	0.3551378752055921
A2ML_240119_71	A2ML_240119_71	all_data.whisper-small.epoch=05	A2	True	0.59481052631579	True	0.7521551724137931
A2ML_240221_82	A2ML_240221_82	all_data.whisper-small.epoch=05	A2	True	0.897252631578948	True	0.7617536272321429
PHA20241109008	PHA20241109008	all_data.whisper-small.epoch=05	A2_older	True	0.8	True	0.7821821732954546
PHA20241109019	PHA20241109019	all_data.whisper-small.epoch=05	A2_older	False	0.44	True	0.7849205280172413
PHA20241109032	PHA20241109032	all_data.whisper-small.epoch=05	A2_older	True	0.8	True	0.8054055606617647
PHA20241109042	PHA20241109042	all_data.whisper-small.epoch=05	A2_older	True	0.8	True	0.8453892299107143
PHA20241109053	PHA20241109053	all_data.whisper-small.epoch=05	A2_older	False	0.44	True	0.7591349283854166
PHA20241109063	PHA20241109063	all_data.whisper-small.epoch=05	A2_older	False	0.52	True	0.7307235054347826
PHA20241109075	PHA20241109075	all_data.whisper-small.epoch=05	A2_older	True	0.84	True	0.7977183948863636
PHA20241109086	PHA20241109086	all_data.whisper-small.epoch=05	A2_older	True	0.64	True	0.773180509868421
B1ML_230221_08	B1ML_230221_08	all_data.whisper-small.epoch=05	B1	True	0.821288	True	0.6049601236979166
B1ML_230310_05	B1ML_230310_05	all_data.whisper-small.epoch=05	B1	True	0.68796	True	0.7396897536057693
