transcript_file	exam_id	exam_part_id	level	modelid	randseed	prediction	avg.ex1_criterion1_score	avg.ex1_criterion2_score	avg.ex1_lexgram_score	avg.ex1_phonol_score	avg.ex2_criterion1_score	avg.ex2_criterion2_score	avg.ex2_socling_score	avg.ex2_lexgram_score	avg.ex2_phonol_score	avg.ex3_criterion1_score	avg.ex3_criterion2_score	avg.total_score	avg.ex1_criterion1_perc	avg.ex1_criterion2_perc	avg.ex1_lexgram_perc	avg.ex1_phonol_perc	avg.ex2_criterion1_perc	avg.ex2_criterion2_perc	avg.ex2_socling_perc	avg.ex2_lexgram_perc	avg.ex2_phonol_perc	avg.ex3_criterion1_perc	avg.ex3_criterion2_perc	avg.total_perc	avg.etalon_perc	avg.etalon_score	avg.result	avg.ex1_selfdescr_score	avg.ex1_eventdescr_score	avg.ex2_imgdescr_score	avg.ex2_response_score	avg.ex3_questions_score	avg.ex3_lexgram_score	avg.total_interact_score	avg.total_cohesion_score	avg.total_phonol_score	avg.ex1_selfdescr_perc	avg.ex1_eventdescr_perc	avg.ex2_imgdescr_perc	avg.ex2_response_perc	avg.ex3_questions_perc	avg.ex3_lexgram_perc	avg.total_interact_perc	avg.total_cohesion_perc	avg.total_phonol_perc	avg.ex1_response_score	avg.ex1_lexical_score	avg.ex1_grammar_score	avg.ex2_questions_score	avg.ex2_lexical_score	avg.ex2_grammar_score	avg.total_phoninter_score	avg.ex1_response_perc	avg.ex1_lexical_perc	avg.ex1_grammar_perc	avg.ex2_questions_perc	avg.ex2_lexical_perc	avg.ex2_grammar_perc	avg.total_phoninter_perc	avg.ex1_imgdescr_score	avg.ex2_narrat_score	avg.ex3_commgoal_score	avg.ex3_interact_score	avg.ex3_lexical_score	avg.ex3_grammar_score	avg.ex1_imgdescr_perc	avg.ex2_narrat_perc	avg.ex3_commgoal_perc	avg.ex3_interact_perc	avg.ex3_lexical_perc	avg.ex3_grammar_perc	avg.ex1_criterion3_score	avg.ex1_organization_score	avg.ex1_ptn_score	avg.ex1_wordord_score	avg.ex1_lexical1_score	avg.ex1_lexical2_score	avg.ex2_criterion3_score	avg.ex2_organization_score	avg.ex2_ptn_score	avg.ex2_wordord_score	avg.ex2_lexical1_score	avg.ex2_lexical2_score	avg.total_phonol1_score	avg.total_phonol2_score	avg.ex1_criterion3_perc	avg.ex1_organization_perc	avg.ex1_ptn_perc	avg.ex1_wordord_perc	avg.ex1_lexical1_perc	avg.ex1_lexical2_perc	avg.ex2_criterion3_perc	avg.ex2_organization_perc	avg.ex2_ptn_perc	avg.ex2_wordord_perc	avg.ex2_lexical1_perc	avg.ex2_lexical2_perc	avg.total_phonol1_perc	avg.total_phonol2_perc
B1ML_230221_11_anonym_audio.simple.txt	B1ML_230221_11	B1ML_230221_11	B1	deepseek-r1-70b	42	True												12.0												0.48	0.49192	12.298	False				1.0					0.0				0.5					0.0	0.6666666666666666	1.0	0.0		1.0	0.3333333333333333		0.3333333333333333	0.5	0.0		0.5	0.1666666666666666		1.3333333333333333	2.0	2.0	1.6666666666666667	1.0	0.0	0.6666666666666666	1.0	1.0	0.8333333333333334	0.5	0.0																												
B1ML_230221_12_anonym_audio.simple.txt	B1ML_230221_12	B1ML_230221_12	B1	deepseek-r1-70b	42	True												10.666666666666666												0.4266666666666667	0.419692	10.4923	False				1.0					0.6666666666666666				0.5					0.6666666666666666	1.0	0.6666666666666666	0.3333333333333333		0.3333333333333333	0.0		0.5	0.3333333333333333	0.1666666666666666		0.1666666666666666	0.0		1.6666666666666667	0.3333333333333333	2.0	1.3333333333333333	1.0	0.3333333333333333	0.8333333333333334	0.1666666666666666	1.0	0.6666666666666666	0.5	0.1666666666666666																												
B1ML_230221_13_anonym_audio.simple.txt	B1ML_230221_13	B1ML_230221_13	B1	deepseek-r1-70b	42	True												17.0												0.68	0.669864	16.7466	True				1.3333333333333333					1.0				0.6666666666666666					1.0	1.6666666666666667	1.6666666666666667	0.3333333333333333		1.0	0.0		0.8333333333333334	0.8333333333333334	0.1666666666666666		0.5	0.0		2.0	1.6666666666666667	2.0	2.0	1.3333333333333333	1.0	1.0	0.8333333333333334	1.0	1.0	0.6666666666666666	0.5																												
B1ML_230310_01_anonym_audio.simple.txt	B1ML_230310_01	B1ML_230310_01	B1	deepseek-r1-70b	42	True												21.75												0.87	0.926328	23.1582	True				2.0					0.75				1.0					0.75	2.0	1.75	1.0		1.75	1.25		1.0	0.875	0.5		0.875	0.625		2.0	2.0	2.0	2.0	1.75	1.5	1.0	1.0	1.0	1.0	0.875	0.75																												
B1ML_230310_02_anonym_audio.simple.txt	B1ML_230310_02	B1ML_230310_02	B1	deepseek-r1-70b	42	True												20.666666666666668												0.8266666666666667	0.838552	20.9638	True				2.0					1.0				1.0					1.0	2.0	2.0	1.0		1.6666666666666667	0.6666666666666666		1.0	1.0	0.5		0.8333333333333334	0.3333333333333333		2.0	1.6666666666666667	1.6666666666666667	2.0	1.3333333333333333	1.6666666666666667	1.0	0.8333333333333334	0.8333333333333334	1.0	0.6666666666666666	0.8333333333333334																												
B1ML_230310_03_anonym_audio.simple.txt	B1ML_230310_03	B1ML_230310_03	B1	deepseek-r1-70b	42	True												25.0												1.0	1.0	25.2486	True				2.0					1.0				1.0					1.0	2.0	2.0	2.0		2.0	2.0		1.0	1.0	1.0		1.0	1.0		2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0																												
B1ML_230310_04_anonym_audio.simple.txt	B1ML_230310_04	B1ML_230310_04	B1	deepseek-r1-70b	42	True												20.666666666666668												0.8266666666666668	0.851604	21.2901	True				2.0					1.0				1.0					1.0	2.0	1.3333333333333333	1.0		1.6666666666666667	1.0		1.0	0.6666666666666666	0.5		0.8333333333333334	0.5		2.0	1.6666666666666667	2.0	2.0	1.6666666666666667	1.3333333333333333	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	0.6666666666666666																												
B1ML_230310_05_anonym_audio.simple.txt	B1ML_230310_05	B1ML_230310_05	B1	deepseek-r1-70b	42	True												17.0												0.68	0.68796	17.199	True				2.0					1.0				1.0					1.0	2.0	1.0	0.3333333333333333		0.6666666666666666	0.0		1.0	0.5	0.1666666666666666		0.3333333333333333	0.0		2.0	1.6666666666666667	2.0	2.0	1.3333333333333333	1.0	1.0	0.8333333333333334	1.0	1.0	0.6666666666666666	0.5																												
B1ML_230310_06_anonym_audio.simple.txt	B1ML_230310_06	B1ML_230310_06	B1	deepseek-r1-70b	42	True												17.666666666666668												0.7066666666666667	0.721188	18.0297	True				2.0					0.6666666666666666				1.0					0.6666666666666666	2.0	1.6666666666666667	0.3333333333333333		1.0	0.3333333333333333		1.0	0.8333333333333334	0.1666666666666666		0.5	0.1666666666666666		2.0	2.0	1.6666666666666667	2.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	0.5	0.5																												
B1ML_230424_01_01_anonym_audio.simple.txt	B1ML_230424_01	B1ML_230424_01_01	B1	deepseek-r1-70b	42	True												15.0												0.6000000000000001	0.634608	15.8652	True				2.0					0.5				1.0					0.5	2.0	1.0	0.0		1.0	0.0		1.0	0.5	0.0		0.5	0.0		2.0	1.5	2.0	2.0	1.0	0.0	1.0	0.75	1.0	1.0	0.5	0.0																												
B1ML_230424_01_02_anonym_audio.simple.txt	B1ML_230424_01	B1ML_230424_01_02	B1	deepseek-r1-70b	42	True												15.0												0.6000000000000001	0.634608	15.8652	True				2.0					0.5				1.0					0.5	2.0	1.0	0.0		1.0	0.0		1.0	0.5	0.0		0.5	0.0		2.0	1.5	2.0	2.0	1.0	0.0	1.0	0.75	1.0	1.0	0.5	0.0																												
B1ML_230424_02_anonym_audio_video.simple.txt	B1ML_230424_02	B1ML_230424_02	B1	deepseek-r1-70b	42	True												17.666666666666668												0.7066666666666667	0.731588	18.2897	True				1.6666666666666667					0.6666666666666666				0.8333333333333334					0.6666666666666666	1.6666666666666667	1.3333333333333333	1.3333333333333333		1.3333333333333333	1.0		0.8333333333333334	0.6666666666666666	0.6666666666666666		0.6666666666666666	0.5		2.0	1.0	2.0	1.6666666666666667	1.0	1.0	1.0	0.5	1.0	0.8333333333333334	0.5	0.5																												
B1ML_230424_03_anonym_audio_video.simple.txt	B1ML_230424_03	B1ML_230424_03	B1	deepseek-r1-70b	42	True												1.0												0.04	0.049972	1.2493	False				0.0					0.3333333333333333				0.0					0.3333333333333333	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0		0.0	0.0		0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0																												
B1ML_230424_04_anonym_audio_video.simple.txt	B1ML_230424_04	B1ML_230424_04	B1	deepseek-r1-70b	42	True												12.333333333333334												0.4933333333333333	0.505232	12.6308	False				1.0					0.0				0.5					0.0	1.0	1.3333333333333333	0.3333333333333333		1.0	0.3333333333333333		0.5	0.6666666666666666	0.1666666666666666		0.5	0.1666666666666666		2.0	1.3333333333333333	1.3333333333333333	1.6666666666666667	0.6666666666666666	0.3333333333333333	1.0	0.6666666666666666	0.6666666666666666	0.8333333333333334	0.3333333333333333	0.1666666666666666																												
B1ML_230424_05_01_anonym_audio_video.simple.txt	B1ML_230424_05	B1ML_230424_05_01	B1	deepseek-r1-70b	42	True												9.0												0.36	0.353028	8.8257	False				0.3333333333333333					0.3333333333333333				0.1666666666666666					0.3333333333333333	1.0	1.0	0.0		0.3333333333333333	0.0		0.5	0.5	0.0		0.1666666666666666	0.0		2.0	1.3333333333333333	1.3333333333333333	1.0	0.3333333333333333	0.0	1.0	0.6666666666666666	0.6666666666666666	0.5	0.1666666666666666	0.0																												
B1ML_230424_05_02_anonym_audio_video.simple.txt	B1ML_230424_05	B1ML_230424_05_02	B1	deepseek-r1-70b	42	True												9.0												0.36	0.353028	8.8257	False				0.3333333333333333					0.3333333333333333				0.1666666666666666					0.3333333333333333	1.0	1.0	0.0		0.3333333333333333	0.0		0.5	0.5	0.0		0.1666666666666666	0.0		2.0	1.3333333333333333	1.3333333333333333	1.0	0.3333333333333333	0.0	1.0	0.6666666666666666	0.6666666666666666	0.5	0.1666666666666666	0.0																												
B1ML_230424_07_01_anonym_audio.simple.txt	B1ML_230424_07	B1ML_230424_07_01	B1	deepseek-r1-70b	42	True												6.5												0.26	0.243204	6.0801	False				1.0					0.5				0.5					0.5	1.0	0.5	0.0		0.0	0.0		0.5	0.25	0.0		0.0	0.0		1.0	0.5	1.0	1.0	0.0	0.0	0.5	0.25	0.5	0.5	0.0	0.0																												
B1ML_230424_07_02_anonym_audio.simple.txt	B1ML_230424_07	B1ML_230424_07_02	B1	deepseek-r1-70b	42	True												6.5												0.26	0.243204	6.0801	False				1.0					0.5				0.5					0.5	1.0	0.5	0.0		0.0	0.0		0.5	0.25	0.0		0.0	0.0		1.0	0.5	1.0	1.0	0.0	0.0	0.5	0.25	0.5	0.5	0.0	0.0																												
B1ML_230424_08_anonym_audio_video.simple.txt	B1ML_230424_08	B1ML_230424_08	B1	deepseek-r1-70b	42	True												17.333333333333332												0.6933333333333334	0.686348	17.1587	True				1.6666666666666667					0.6666666666666666				0.8333333333333334					0.6666666666666666	2.0	1.3333333333333333	1.0		1.3333333333333333	0.6666666666666666		1.0	0.6666666666666666	0.5		0.6666666666666666	0.3333333333333333		2.0	1.6666666666666667	2.0	1.3333333333333333	1.0	0.6666666666666666	1.0	0.8333333333333334	1.0	0.6666666666666666	0.5	0.3333333333333333																												
B1ML_230424_09_01_anonym_audio.simple.txt	B1ML_230424_09	B1ML_230424_09_01	B1	deepseek-r1-70b	42	True												16.666666666666668												0.6666666666666666	0.6786	16.965	True				2.0					0.3333333333333333				1.0					0.3333333333333333	2.0	1.0	0.0		1.3333333333333333	0.0		1.0	0.5	0.0		0.6666666666666666	0.0		2.0	2.0	2.0	2.0	1.3333333333333333	0.6666666666666666	1.0	1.0	1.0	1.0	0.6666666666666666	0.3333333333333333																												
B1ML_230424_09_02_anonym_audio.simple.txt	B1ML_230424_09	B1ML_230424_09_02	B1	deepseek-r1-70b	42	True												16.666666666666668												0.6666666666666666	0.6786	16.965	True				2.0					0.3333333333333333				1.0					0.3333333333333333	2.0	1.0	0.0		1.3333333333333333	0.0		1.0	0.5	0.0		0.6666666666666666	0.0		2.0	2.0	2.0	2.0	1.3333333333333333	0.6666666666666666	1.0	1.0	1.0	1.0	0.6666666666666666	0.3333333333333333																												
B1ML_230424_10_01_anonym_audio.simple.txt	B1ML_230424_10	B1ML_230424_10_01	B1	deepseek-r1-70b	42	True												16.0												0.64	0.649948	16.2487	True				1.3333333333333333					1.0				0.6666666666666666					1.0	2.0	1.0	1.0		1.0	0.3333333333333333		1.0	0.5	0.5		0.5	0.1666666666666666		1.6666666666666667	1.3333333333333333	1.6666666666666667	2.0	1.0	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.8333333333333334	1.0	0.5	0.3333333333333333																												
B1ML_230424_10_02_anonym_audio.simple.txt	B1ML_230424_10	B1ML_230424_10_02	B1	deepseek-r1-70b	42	True												16.0												0.64	0.649948	16.2487	True				1.3333333333333333					1.0				0.6666666666666666					1.0	2.0	1.0	1.0		1.0	0.3333333333333333		1.0	0.5	0.5		0.5	0.1666666666666666		1.6666666666666667	1.3333333333333333	1.6666666666666667	2.0	1.0	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.8333333333333334	1.0	0.5	0.3333333333333333																												
B1ML_230424_11_01_anonym_audio.simple.txt	B1ML_230424_11	B1ML_230424_11_01	B1	deepseek-r1-70b	42	True												10.333333333333334												0.4133333333333333	0.438256	10.9564	False				1.0					0.3333333333333333				0.5					0.3333333333333333	1.0	1.0	0.0		1.0	0.0		0.5	0.5	0.0		0.5	0.0		1.0	0.6666666666666666	1.3333333333333333	2.0	1.0	0.0	0.5	0.3333333333333333	0.6666666666666666	1.0	0.5	0.0																												
B1ML_230424_11_02_anonym_audio.simple.txt	B1ML_230424_11	B1ML_230424_11_02	B1	deepseek-r1-70b	42	True												10.333333333333334												0.4133333333333333	0.438256	10.9564	False				1.0					0.3333333333333333				0.5					0.3333333333333333	1.0	1.0	0.0		1.0	0.0		0.5	0.5	0.0		0.5	0.0		1.0	0.6666666666666666	1.3333333333333333	2.0	1.0	0.0	0.5	0.3333333333333333	0.6666666666666666	1.0	0.5	0.0																												
B1ML_230424_12_01_anonym_audio_video.simple.txt	B1ML_230424_12	B1ML_230424_12_01	B1	deepseek-r1-70b	42	True												17.0												0.68	0.661284	16.5321	True				1.0					0.5				0.5					0.5	1.5	1.5	1.0		1.5	1.0		0.75	0.75	0.5		0.75	0.5		1.5	1.5	2.0	2.0	1.0	1.0	0.75	0.75	1.0	1.0	0.5	0.5																												
B1ML_230424_12_02_anonym_audio_video.simple.txt	B1ML_230424_12	B1ML_230424_12_02	B1	deepseek-r1-70b	42	True												17.0												0.68	0.661284	16.5321	True				1.0					0.5				0.5					0.5	1.5	1.5	1.0		1.5	1.0		0.75	0.75	0.5		0.75	0.5		1.5	1.5	2.0	2.0	1.0	1.0	0.75	0.75	1.0	1.0	0.5	0.5																												
B1ML_230424_13_anonym_audio.simple.txt	B1ML_230424_13	B1ML_230424_13	B1	deepseek-r1-70b	42	True												1.6666666666666667												0.0666666666666666	0.081172	2.0293	False				0.3333333333333333					0.0				0.1666666666666666					0.0	0.0	0.3333333333333333	0.0		0.0	0.0		0.0	0.1666666666666666	0.0		0.0	0.0		0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.1666666666666666	0.1666666666666666	0.0	0.1666666666666666	0.0	0.0																												
B1ML_230424_14_anonym_audio.simple.txt	B1ML_230424_14	B1ML_230424_14	B1	deepseek-r1-70b	42	True												14.5												0.5800000000000001	0.607932	15.1983	False				2.0					0.5				1.0					0.5	2.0	1.0	0.0		1.0	0.0		1.0	0.5	0.0		0.5	0.0		2.0	1.5	2.0	1.5	1.0	0.0	1.0	0.75	1.0	0.75	0.5	0.0																												
B1ML_230424_15_01_anonym_audio.simple.txt	B1ML_230424_15	B1ML_230424_15_01	B1	deepseek-r1-70b	42	True												14.333333333333334												0.5733333333333334	0.59826	14.9565	False				1.0					0.6666666666666666				0.5					0.6666666666666666	1.3333333333333333	1.0	0.0		1.0	0.0		0.6666666666666666	0.5	0.0		0.5	0.0		1.6666666666666667	2.0	2.0	2.0	1.0	0.6666666666666666	0.8333333333333334	1.0	1.0	1.0	0.5	0.3333333333333333																												
B1ML_230424_15_02_anonym_audio.simple.txt	B1ML_230424_15	B1ML_230424_15_02	B1	deepseek-r1-70b	42	True												14.333333333333334												0.5733333333333334	0.59826	14.9565	False				1.0					0.6666666666666666				0.5					0.6666666666666666	1.3333333333333333	1.0	0.0		1.0	0.0		0.6666666666666666	0.5	0.0		0.5	0.0		1.6666666666666667	2.0	2.0	2.0	1.0	0.6666666666666666	0.8333333333333334	1.0	1.0	1.0	0.5	0.3333333333333333																												
B1ML_230424_17_01_anonym_audio.simple.txt	B1ML_230424_17	B1ML_230424_17_01	B1	deepseek-r1-70b	42	True												13.666666666666666												0.5466666666666667	0.556608	13.9152	False				1.3333333333333333					0.6666666666666666				0.6666666666666666					0.6666666666666666	1.3333333333333333	1.0	0.6666666666666666		1.0	0.0		0.6666666666666666	0.5	0.3333333333333333		0.5	0.0		1.3333333333333333	1.6666666666666667	1.6666666666666667	1.6666666666666667	1.0	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.5	0.1666666666666666																												
B1ML_230424_17_02_anonym_audio.simple.txt	B1ML_230424_17	B1ML_230424_17_02	B1	deepseek-r1-70b	42	True												13.666666666666666												0.5466666666666667	0.556608	13.9152	False				1.3333333333333333					0.6666666666666666				0.6666666666666666					0.6666666666666666	1.3333333333333333	1.0	0.6666666666666666		1.0	0.0		0.6666666666666666	0.5	0.3333333333333333		0.5	0.0		1.3333333333333333	1.6666666666666667	1.6666666666666667	1.6666666666666667	1.0	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.5	0.1666666666666666																												
B1ML_240109_01_anonym_audio_video.simple.txt	B1ML_240109_01	B1ML_240109_01	B1	deepseek-r1-70b	42	True												15.0												0.6	0.611884	15.2971	False				1.6666666666666667					1.0				0.8333333333333334					1.0	1.3333333333333333	1.3333333333333333	1.0		0.3333333333333333	0.3333333333333333		0.6666666666666666	0.6666666666666666	0.5		0.1666666666666666	0.1666666666666666		2.0	2.0	1.3333333333333333	1.0	1.0	0.6666666666666666	1.0	1.0	0.6666666666666666	0.5	0.5	0.3333333333333333																												
B1ML_240109_04_anonym_audio.simple.txt	B1ML_240109_04	B1ML_240109_04	B1	deepseek-r1-70b	42	True												15.666666666666666												0.6266666666666667	0.619684	15.4921	False				2.0					0.3333333333333333				1.0					0.3333333333333333	1.6666666666666667	1.0	0.3333333333333333		1.0	0.0		0.8333333333333334	0.5	0.1666666666666666		0.5	0.0		1.6666666666666667	2.0	1.6666666666666667	2.0	1.3333333333333333	0.6666666666666666	0.8333333333333334	1.0	0.8333333333333334	1.0	0.6666666666666666	0.3333333333333333																												
B1ML_240109_07_anonym_audio.simple.txt	B1ML_240109_07	B1ML_240109_07	B1	deepseek-r1-70b	42	True												8.333333333333334												0.3333333333333333	0.578468	8.5826	False				0.6666666666666666					1.0				0.3333333333333333					1.0	0.6666666666666666	1.0	0.0		0.3333333333333333	0.0		0.3333333333333333	0.5	0.0		0.1666666666666666	0.0		1.0	0.6666666666666666	0.6666666666666666	1.3333333333333333	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.1666666666666666																												
B1ML_240109_08_anonym_audio.simple.txt	B1ML_240109_08	B1ML_240109_08	B1	deepseek-r1-70b	42	True												12.0												0.48	0.50492	12.623	False				1.3333333333333333					0.0				0.6666666666666666					0.0	2.0	0.6666666666666666	0.6666666666666666		0.6666666666666666	0.6666666666666666		1.0	0.3333333333333333	0.3333333333333333		0.3333333333333333	0.3333333333333333		1.6666666666666667	1.0	1.0	1.0	1.0	0.3333333333333333	0.8333333333333334	0.5	0.5	0.5	0.5	0.1666666666666666																												
